candidate_id,onnx_node,hop_direction,hop_distance,neighbor_node,neighbor_op_type,neighbor_inputs,neighbor_outputs,shape,semantic_role,evidence
P6A_035,/MatMul_34,upstream,1,/MatMul_34,MatMul,/Add_68_output_0;/Transpose_88_output_0,/MatMul_34_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_68_output_0,/Transpose_88_output_0"
P6A_035,/MatMul_34,upstream,2,/MatMul_34,MatMul,/Add_68_output_0;/Transpose_88_output_0,/MatMul_34_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_68_output_0,/Transpose_88_output_0"
P6A_035,/MatMul_34,upstream,3,/MatMul_34,MatMul,/Add_68_output_0;/Transpose_88_output_0,/MatMul_34_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_68_output_0,/Transpose_88_output_0"
P6A_036,/MatMul_35,upstream,1,/MatMul_35,MatMul,/Cast_110_output_0;/Reshape_142_output_0,/MatMul_35_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_110_output_0,/Reshape_142_output_0"
P6A_036,/MatMul_35,upstream,2,/MatMul_35,MatMul,/Cast_110_output_0;/Reshape_142_output_0,/MatMul_35_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_110_output_0,/Reshape_142_output_0"
P6A_036,/MatMul_35,upstream,3,/MatMul_35,MatMul,/Cast_110_output_0;/Reshape_142_output_0,/MatMul_35_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_110_output_0,/Reshape_142_output_0"
P6A_037,/MatMul_36,upstream,1,/MatMul_36,MatMul,/Add_72_output_0;/Transpose_93_output_0,/MatMul_36_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_72_output_0,/Transpose_93_output_0"
P6A_037,/MatMul_36,upstream,2,/MatMul_36,MatMul,/Add_72_output_0;/Transpose_93_output_0,/MatMul_36_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_72_output_0,/Transpose_93_output_0"
P6A_037,/MatMul_36,upstream,3,/MatMul_36,MatMul,/Add_72_output_0;/Transpose_93_output_0,/MatMul_36_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_72_output_0,/Transpose_93_output_0"
P6A_038,/MatMul_37,upstream,1,/MatMul_37,MatMul,/Cast_116_output_0;/Reshape_150_output_0,/MatMul_37_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_116_output_0,/Reshape_150_output_0"
P6A_038,/MatMul_37,upstream,2,/MatMul_37,MatMul,/Cast_116_output_0;/Reshape_150_output_0,/MatMul_37_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_116_output_0,/Reshape_150_output_0"
P6A_038,/MatMul_37,upstream,3,/MatMul_37,MatMul,/Cast_116_output_0;/Reshape_150_output_0,/MatMul_37_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_116_output_0,/Reshape_150_output_0"
P6A_039,/MatMul_38,upstream,1,/MatMul_38,MatMul,/Add_76_output_0;/Transpose_98_output_0,/MatMul_38_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_76_output_0,/Transpose_98_output_0"
P6A_039,/MatMul_38,upstream,2,/MatMul_38,MatMul,/Add_76_output_0;/Transpose_98_output_0,/MatMul_38_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_76_output_0,/Transpose_98_output_0"
P6A_039,/MatMul_38,upstream,3,/MatMul_38,MatMul,/Add_76_output_0;/Transpose_98_output_0,/MatMul_38_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_76_output_0,/Transpose_98_output_0"
P6A_040,/MatMul_39,upstream,1,/MatMul_39,MatMul,/Cast_122_output_0;/Reshape_158_output_0,/MatMul_39_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_122_output_0,/Reshape_158_output_0"
P6A_040,/MatMul_39,upstream,2,/MatMul_39,MatMul,/Cast_122_output_0;/Reshape_158_output_0,/MatMul_39_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_122_output_0,/Reshape_158_output_0"
P6A_040,/MatMul_39,upstream,3,/MatMul_39,MatMul,/Cast_122_output_0;/Reshape_158_output_0,/MatMul_39_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_122_output_0,/Reshape_158_output_0"
P6A_041,/MatMul_40,upstream,1,/MatMul_40,MatMul,/Add_80_output_0;/Transpose_103_output_0,/MatMul_40_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_80_output_0,/Transpose_103_output_0"
P6A_041,/MatMul_40,upstream,2,/MatMul_40,MatMul,/Add_80_output_0;/Transpose_103_output_0,/MatMul_40_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_80_output_0,/Transpose_103_output_0"
P6A_041,/MatMul_40,upstream,3,/MatMul_40,MatMul,/Add_80_output_0;/Transpose_103_output_0,/MatMul_40_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_80_output_0,/Transpose_103_output_0"
P6A_042,/MatMul_41,upstream,1,/MatMul_41,MatMul,/Cast_128_output_0;/Reshape_166_output_0,/MatMul_41_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_128_output_0,/Reshape_166_output_0"
P6A_042,/MatMul_41,upstream,2,/MatMul_41,MatMul,/Cast_128_output_0;/Reshape_166_output_0,/MatMul_41_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_128_output_0,/Reshape_166_output_0"
P6A_042,/MatMul_41,upstream,3,/MatMul_41,MatMul,/Cast_128_output_0;/Reshape_166_output_0,/MatMul_41_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_128_output_0,/Reshape_166_output_0"
P6A_043,/MatMul_42,upstream,1,/MatMul_42,MatMul,/Add_84_output_0;/Transpose_108_output_0,/MatMul_42_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_84_output_0,/Transpose_108_output_0"
P6A_043,/MatMul_42,upstream,2,/MatMul_42,MatMul,/Add_84_output_0;/Transpose_108_output_0,/MatMul_42_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_84_output_0,/Transpose_108_output_0"
P6A_043,/MatMul_42,upstream,3,/MatMul_42,MatMul,/Add_84_output_0;/Transpose_108_output_0,/MatMul_42_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_84_output_0,/Transpose_108_output_0"
P6A_044,/MatMul_43,upstream,1,/MatMul_43,MatMul,/Cast_134_output_0;/Reshape_174_output_0,/MatMul_43_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_134_output_0,/Reshape_174_output_0"
P6A_044,/MatMul_43,upstream,2,/MatMul_43,MatMul,/Cast_134_output_0;/Reshape_174_output_0,/MatMul_43_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_134_output_0,/Reshape_174_output_0"
P6A_044,/MatMul_43,upstream,3,/MatMul_43,MatMul,/Cast_134_output_0;/Reshape_174_output_0,/MatMul_43_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_134_output_0,/Reshape_174_output_0"
P6A_045,/MatMul_44,upstream,1,/MatMul_44,MatMul,/Add_88_output_0;/Transpose_113_output_0,/MatMul_44_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_88_output_0,/Transpose_113_output_0"
P6A_045,/MatMul_44,upstream,2,/MatMul_44,MatMul,/Add_88_output_0;/Transpose_113_output_0,/MatMul_44_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_88_output_0,/Transpose_113_output_0"
P6A_045,/MatMul_44,upstream,3,/MatMul_44,MatMul,/Add_88_output_0;/Transpose_113_output_0,/MatMul_44_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_88_output_0,/Transpose_113_output_0"
P6A_046,/MatMul_45,upstream,1,/MatMul_45,MatMul,/Cast_140_output_0;/Reshape_182_output_0,/MatMul_45_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_140_output_0,/Reshape_182_output_0"
P6A_046,/MatMul_45,upstream,2,/MatMul_45,MatMul,/Cast_140_output_0;/Reshape_182_output_0,/MatMul_45_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_140_output_0,/Reshape_182_output_0"
P6A_046,/MatMul_45,upstream,3,/MatMul_45,MatMul,/Cast_140_output_0;/Reshape_182_output_0,/MatMul_45_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_140_output_0,/Reshape_182_output_0"
P6A_047,/MatMul_46,upstream,1,/MatMul_46,MatMul,/Add_92_output_0;/Transpose_118_output_0,/MatMul_46_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_92_output_0,/Transpose_118_output_0"
P6A_047,/MatMul_46,upstream,2,/MatMul_46,MatMul,/Add_92_output_0;/Transpose_118_output_0,/MatMul_46_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_92_output_0,/Transpose_118_output_0"
P6A_047,/MatMul_46,upstream,3,/MatMul_46,MatMul,/Add_92_output_0;/Transpose_118_output_0,/MatMul_46_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_92_output_0,/Transpose_118_output_0"
P6A_048,/MatMul_47,upstream,1,/MatMul_47,MatMul,/Cast_146_output_0;/Reshape_190_output_0,/MatMul_47_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_146_output_0,/Reshape_190_output_0"
P6A_048,/MatMul_47,upstream,2,/MatMul_47,MatMul,/Cast_146_output_0;/Reshape_190_output_0,/MatMul_47_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_146_output_0,/Reshape_190_output_0"
P6A_048,/MatMul_47,upstream,3,/MatMul_47,MatMul,/Cast_146_output_0;/Reshape_190_output_0,/MatMul_47_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_146_output_0,/Reshape_190_output_0"
P6A_049,/MatMul_48,upstream,1,/MatMul_48,MatMul,/Add_96_output_0;/Transpose_123_output_0,/MatMul_48_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_96_output_0,/Transpose_123_output_0"
P6A_049,/MatMul_48,upstream,2,/MatMul_48,MatMul,/Add_96_output_0;/Transpose_123_output_0,/MatMul_48_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_96_output_0,/Transpose_123_output_0"
P6A_049,/MatMul_48,upstream,3,/MatMul_48,MatMul,/Add_96_output_0;/Transpose_123_output_0,/MatMul_48_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_96_output_0,/Transpose_123_output_0"
P6A_050,/MatMul_49,upstream,1,/MatMul_49,MatMul,/Cast_152_output_0;/Reshape_198_output_0,/MatMul_49_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_152_output_0,/Reshape_198_output_0"
P6A_050,/MatMul_49,upstream,2,/MatMul_49,MatMul,/Cast_152_output_0;/Reshape_198_output_0,/MatMul_49_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_152_output_0,/Reshape_198_output_0"
P6A_050,/MatMul_49,upstream,3,/MatMul_49,MatMul,/Cast_152_output_0;/Reshape_198_output_0,/MatMul_49_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_152_output_0,/Reshape_198_output_0"
P6A_051,/MatMul_50,upstream,1,/MatMul_50,MatMul,/Add_100_output_0;/Transpose_128_output_0,/MatMul_50_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_100_output_0,/Transpose_128_output_0"
P6A_051,/MatMul_50,upstream,2,/MatMul_50,MatMul,/Add_100_output_0;/Transpose_128_output_0,/MatMul_50_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_100_output_0,/Transpose_128_output_0"
P6A_051,/MatMul_50,upstream,3,/MatMul_50,MatMul,/Add_100_output_0;/Transpose_128_output_0,/MatMul_50_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_100_output_0,/Transpose_128_output_0"
P6A_052,/MatMul_51,upstream,1,/MatMul_51,MatMul,/Cast_158_output_0;/Reshape_206_output_0,/MatMul_51_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_158_output_0,/Reshape_206_output_0"
P6A_052,/MatMul_51,upstream,2,/MatMul_51,MatMul,/Cast_158_output_0;/Reshape_206_output_0,/MatMul_51_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_158_output_0,/Reshape_206_output_0"
P6A_052,/MatMul_51,upstream,3,/MatMul_51,MatMul,/Cast_158_output_0;/Reshape_206_output_0,/MatMul_51_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_158_output_0,/Reshape_206_output_0"
P6A_053,/MatMul_52,upstream,1,/MatMul_52,MatMul,/Add_104_output_0;/Transpose_133_output_0,/MatMul_52_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_104_output_0,/Transpose_133_output_0"
P6A_053,/MatMul_52,upstream,2,/MatMul_52,MatMul,/Add_104_output_0;/Transpose_133_output_0,/MatMul_52_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_104_output_0,/Transpose_133_output_0"
P6A_053,/MatMul_52,upstream,3,/MatMul_52,MatMul,/Add_104_output_0;/Transpose_133_output_0,/MatMul_52_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_104_output_0,/Transpose_133_output_0"
P6A_054,/MatMul_53,upstream,1,/MatMul_53,MatMul,/Cast_164_output_0;/Reshape_214_output_0,/MatMul_53_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_164_output_0,/Reshape_214_output_0"
P6A_054,/MatMul_53,upstream,2,/MatMul_53,MatMul,/Cast_164_output_0;/Reshape_214_output_0,/MatMul_53_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_164_output_0,/Reshape_214_output_0"
P6A_054,/MatMul_53,upstream,3,/MatMul_53,MatMul,/Cast_164_output_0;/Reshape_214_output_0,/MatMul_53_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_164_output_0,/Reshape_214_output_0"
P6A_055,/MatMul_54,upstream,1,/MatMul_54,MatMul,/Add_108_output_0;/Transpose_138_output_0,/MatMul_54_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_108_output_0,/Transpose_138_output_0"
P6A_055,/MatMul_54,upstream,2,/MatMul_54,MatMul,/Add_108_output_0;/Transpose_138_output_0,/MatMul_54_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_108_output_0,/Transpose_138_output_0"
P6A_055,/MatMul_54,upstream,3,/MatMul_54,MatMul,/Add_108_output_0;/Transpose_138_output_0,/MatMul_54_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Add_108_output_0,/Transpose_138_output_0"
P6A_056,/MatMul_55,upstream,1,/MatMul_55,MatMul,/Cast_170_output_0;/Reshape_222_output_0,/MatMul_55_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_170_output_0,/Reshape_222_output_0"
P6A_056,/MatMul_55,upstream,2,/MatMul_55,MatMul,/Cast_170_output_0;/Reshape_222_output_0,/MatMul_55_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_170_output_0,/Reshape_222_output_0"
P6A_056,/MatMul_55,upstream,3,/MatMul_55,MatMul,/Cast_170_output_0;/Reshape_222_output_0,/MatMul_55_output_0,UNKNOWN,UNKNOWN,"ONNX_NODE_INVENTORY_TENSOR_EDGE via /Cast_170_output_0,/Reshape_222_output_0"
